Clave Municipio,"Clave 
Estado",Region,Estado,Municipio,Poblacion,Poblacion Adulta,Poblacion Adulta Mujeres,Poblacion Adulta Hombres,Tipo de poblacion,PA Sucursales banca comercial,PA Sucursales banca de desarrollo,PA Sucursales Socap,PA Sucursales Sofipo,"PA Total
Sucursales",PA Corresponsales,PA Cajeros,PA Terminales punto de venta,PA Establecimientos con TPV,PA Contratos que utilizan banca movil,ID Sucursales banca comercial,ID Sucursales banca de desarrollo,ID Sucursales Socap,ID Sucursales Sofipo,"ID Total
Sucursales",ID Corresponsales,ID Cajeros,ID Terminales punto de venta,ID Establecimientos con TPV,ID Contratos que utilizan banca movil,Cable coaxial,DSL,Fibra optica,Creditos bienestar,Crédictos household
12039,12,Sur,Guerrero,Juan R. Escudero,25959.24134,18765.25793,9724.893634,9040.364294,Semi-urbano,4,0,0,0,4,5,6,48,48,8007,2.131598732,0,0,0,2.131598732,2.664498415,3.197398098,25.57918478,25.57918478,4266.927761,0,0,0,369,0
14037,14,Occidente y Bajío,Jalisco,"Grullo, El",26759.00206,19827.18767,10307.75982,9519.42785,Semi-urbano,5,0,4,0,9,14,9,154,129,8466,2.521789819,0,2.017431855,0,4.539221674,7.061011492,4.539221674,77.67112642,65.06217732,4269.894521,0,0,0,32,0
30211,30,Centro Sur y Oriente,Veracruz,San Rafael,30842.97476,23617.51649,12427.94899,11189.56749,Semi-urbano,3,0,0,0,3,8,10,123,85,10118,1.270243635,0,0,0,1.270243635,3.387316361,4.234145451,52.07998905,35.99023634,4284.108368,803,1937,114,47,0
8001,8,Noroeste,Chihuahua,Ahumada,12400.03816,8973.940521,4528.246628,4445.693893,En Transición,0,0,0,0,0,6,3,134,88,3850,0,0,0,0,0,6.68602604,3.34301302,149.3212482,98.06171525,4290.200042,0,1062,1,17,0
15014,15,Centro Sur y Oriente,México,Atlacomulco,118772.4114,85515.89914,45208.10751,40307.79163,Urbano,17,1,2,7,27,39,64,721,620,36700,1.987934427,0.116937319,0.233874639,0.818561235,3.15730762,4.560555451,7.483988433,84.31180719,72.50113794,4291.599617,8899,5908,784,169,1
14111,14,Occidente y Bajío,Jalisco,Valle de Guadalupe,7558.751334,5554.087339,2790.667845,2763.419494,En Transición,1,0,1,0,2,2,4,10,9,2393,1.800475828,0,1.800475828,0,3.600951656,3.600951656,7.201903311,18.00475828,16.20428245,4308.538656,0,469,0,0,0
27005,27,Sur,Tabasco,Comalcalco,213045.1426,156718.5917,80661.33625,76057.25544,Urbano,19,0,3,4,26,90,55,2221,665,67548,1.212364136,0,0.191425916,0.255234555,1.659024607,5.742777486,3.50947513,141.7189866,42.43274476,4310.145929,3220,6636,368,5660,0
23001,23,Sur,Quintana Roo,Cozumel,102733.9671,76033.12496,38206.17019,37826.95477,Urbano,17,0,1,2,20,61,106,3431,1966,32777,2.235867592,0,0.131521623,0.263043246,2.630432461,8.022819005,13.94129204,451.2506886,258.5715109,4310.884238,7384,11069,848,1612,0
15020,15,Centro Sur y Oriente,México,Coacalco de Berriozábal,311088.3019,238359.6702,125752.466,112607.2042,Semi-metrópoli,30,1,0,1,32,106,108,2319,1759,102799,1.258602178,0.041953406,0,0.041953406,1.342508989,4.447061028,4.53096784,97.28994833,73.79604102,4312.768175,0,0,0,3377,0
21071,21,Centro Sur y Oriente,Puebla,Huauchinango,110022.561,78219.0012,42376.92011,35842.08109,Urbano,8,1,0,2,11,26,23,333,280,33749,1.022769388,0.127846174,0,0.255692347,1.406307909,3.324000512,2.940461991,42.57277578,35.79692859,4314.68051,0,6507,910,177,0
26028,26,Noroeste,Sonora,Granados,1341.644037,1050.156047,505.8731115,544.2829351,Rural,0,0,0,0,0,0,0,2,2,456,0,0,0,0,0,0,0,19.04478869,19.04478869,4342.211821,0,0,0,0,0
15092,15,Centro Sur y Oriente,México,Teotihuacán,64428.42094,47854.26484,24840.76917,23013.49567,Urbano,7,1,0,5,13,19,20,430,363,20806,1.462774535,0.208967791,0,1.044838954,2.716581279,3.970388023,4.179355814,89.85615,75.85530803,4347.783853,0,0,0,1268,0
16006,16,Occidente y Bajío,Michoacán,Apatzingán,133048.6475,95763.80717,49906.82587,45856.98131,Urbano,14,2,2,2,20,39,33,639,487,41645,1.461930181,0.208847169,0.208847169,0.208847169,2.088471688,4.072519791,3.445978285,66.72667042,50.8542856,4348.720172,0,0,0,118,0
17014,17,Centro Sur y Oriente,Morelos,Mazatepec,10550.58195,7930.234859,4189.996896,3740.237963,En Transición,0,0,1,0,1,2,3,26,24,3449,0,0,1.260996702,0,1.260996702,2.521993403,3.782990105,32.78591424,30.26392084,4349.177624,0,948,0,20,0
8045,8,Noroeste,Chihuahua,Meoqui,49687.17336,36636.14536,18808.47727,17827.66809,Semi-urbano,7,0,2,2,11,16,18,386,258,15960,1.910681359,0,0.54590896,0.54590896,3.002499278,4.367271677,4.913180637,105.3604292,70.4222558,4356.353498,2404,2140,66,5,0
17029,17,Centro Sur y Oriente,Morelos,Yautepec,114280.5232,84585.26032,44476.68127,40108.57905,Urbano,10,1,1,2,14,46,20,832,484,36885,1.182239076,0.118223908,0.118223908,0.236447815,1.655134706,5.43829975,2.364478152,98.36229112,57.22037128,4360.688832,4676,10686,4376,1079,0
11007,11,Occidente y Bajío,Guanajuato,Celaya,517543.8698,378624.376,202576.1671,176048.2088,Semi-metrópoli,65,1,35,10,111,216,241,3717,2772,165372,1.716741027,0.0264114,0.924399014,0.264114004,2.931665446,5.704862489,6.3651475,98.17117534,73.21240195,4367.706109,25274,37986,31546,9909,1
29002,29,Centro Sur y Oriente,Tlaxcala,Apetatitlán de Antonio Carvajal,15501.05247,11414.6221,6077.776476,5336.845629,Semi-urbano,3,0,0,0,3,13,8,136,111,5001,2.628207901,0,0,0,2.628207901,11.3889009,7.008554402,119.1454248,97.24369233,4381.222571,0,0,0,27,1
15091,15,Centro Sur y Oriente,México,Teoloyucán,65318.49873,48318.11556,24767.71581,23550.39975,Urbano,5,0,0,0,5,18,14,222,210,21246,1.034808569,0,0,0,1.034808569,3.725310847,2.897463992,45.94550044,43.46195988,4397.108569,0,0,0,1236,1
30068,30,Centro Sur y Oriente,Veracruz,Fortín,66778.45622,50262.04349,27033.24603,23228.79746,Urbano,9,0,1,1,11,25,29,363,227,22169,1.790615617,0,0.198957291,0.198957291,2.188530198,4.973932268,5.769761431,72.22149654,45.163305,4410.684178,0,0,0,669,1
15121,15,Centro Sur y Oriente,México,Cuautitlán Izcalli,588776.5978,449232.822,234470.5444,214762.2776,Semi-metrópoli,66,2,1,2,71,192,312,12806,3550,198156,1.469171369,0.044520345,0.022260172,0.044520345,1.58047223,4.273953073,6.945173743,285.0637659,79.0236115,4410.986693,0,0,0,2412,0
31059,31,Sur,Yucatán,Progreso,62254.51317,46813.64548,23737.01641,23076.62907,Urbano,10,1,4,2,17,33,24,466,343,20733,2.136129306,0.213612931,0.854451722,0.427225861,3.631419819,7.049226708,5.126710333,99.54362564,73.26923518,4428.836889,9136,3014,977,74,0
12055,12,Sur,Guerrero,Taxco de Alarcón,110290.5863,80478.25657,42872.52535,37605.73123,Urbano,10,1,1,2,14,27,26,787,635,35667,1.242571649,0.124257165,0.124257165,0.24851433,1.739600309,3.354943453,3.230686288,97.7903888,78.90329973,4431.880301,0,0,0,822,0
20482,20,Sur,Oaxaca,Santiago Pinotepa Nacional,56759.67835,40359.6455,21433.46841,18926.17709,Urbano,9,0,2,1,12,18,27,188,145,17902,2.229950211,0,0.495544491,0.247772246,2.973266948,4.459900422,6.689850633,46.58118218,35.92697562,4435.618742,0,3829,74,134,1
9008,9,Ciudad de México,Ciudad de México,"Magdalena Contreras, La",240463.2644,189510.0496,100663.5844,88846.46524,Urbano,21,1,0,2,24,50,79,2180,2155,84244,1.108120653,0.05276765,0,0.1055353,1.266423604,2.638382508,4.168644363,115.0334774,113.7142861,4445.35792,0,0,0,5732,0
14022,14,Occidente y Bajío,Jalisco,Cihuatlán,48184.33102,35206.95708,17580.86957,17626.08752,Semi-urbano,6,0,6,2,14,37,13,224,153,15654,1.704208627,0,1.704208627,0.568069542,3.976486797,10.50928653,3.692452026,63.62378875,43.45731999,4446.280308,0,0,0,34,0
15009,15,Centro Sur y Oriente,México,Amecameca,54807.77803,40688.2592,21546.8515,19141.4077,Urbano,8,0,0,3,11,20,23,217,164,18127,1.96616915,0,0,0.737313431,2.703482581,4.915422874,5.652736305,53.33233819,40.30646757,4455.093522,2390,4707,264,1594,0
10038,10,Noroeste,Durango,Vicente Guerrero,23096.52318,17000.65441,8976.279207,8024.375199,Semi-urbano,6,0,1,0,7,15,11,124,102,7579,3.529275907,0,0.588212651,0,4.117488558,8.823189768,6.470339163,72.93836874,59.99769042,4458.063683,0,756,0,39,1
17031,17,Centro Sur y Oriente,Morelos,Zacatepec de Hidalgo,38377.0501,29201.63807,15410.82083,13790.81724,Semi-urbano,3,1,2,1,7,19,12,157,147,13034,1.027339628,0.342446543,0.684893086,0.342446543,2.3971258,6.506484313,4.109358514,53.76410722,50.33964179,4463.448239,0,0,0,12,0
20418,20,Sur,Oaxaca,Santa María Jalapa del Marqués,12721.35366,9326.57164,5004.120342,4322.451298,En Transición,2,0,0,0,2,4,1,35,34,4169,2.144410698,0,0,0,2.144410698,4.288821396,1.072205349,37.52718722,36.45498187,4470.0241,0,0,0,112,0
27016,27,Sur,Tabasco,Teapa,58718.21602,43394.50812,22514.67674,20879.83137,Urbano,7,0,0,2,9,33,15,310,141,19401,1.61310735,0,0,0.460887814,2.073995165,7.604648937,3.456658608,71.43761122,32.49259091,4470.842243,0,2935,356,152,0
5030,5,Noreste,Coahuila,Saltillo,835939.3291,620545.889,318227.5194,302318.3696,Semi-metrópoli,107,1,9,5,122,542,691,15441,7778,277996,1.724288274,0.016114844,0.145033593,0.080574218,1.966010929,8.734245276,11.13535699,248.8293013,125.3412542,4479.862085,78787,62676,41857,196,0
14015,14,Occidente y Bajío,Jalisco,Autlán de Navarro,64458.25987,47479.61197,24740.135,22739.47698,Urbano,5,0,6,2,13,31,22,371,323,21306,1.053083585,0,1.263700302,0.421233434,2.738017321,6.529118228,4.633567775,78.13880202,68.0291996,4487.399773,0,0,0,142,0
7009,7,Sur,Chiapas,Arriaga,43613.8446,32231.00038,16911.58281,15319.41757,Semi-urbano,3,0,0,2,5,15,8,176,153,14466,0.930780914,0,0,0.62052061,1.551301524,4.653904572,2.482082438,54.60581364,47.46982663,4488.225569,1937,1373,30,5657,12
21156,21,Centro Sur y Oriente,Puebla,Tehuacán,309190.7848,220972.0124,120334.349,100637.6634,Semi-metrópoli,27,1,6,5,39,103,118,2195,1298,99520,1.221874196,0.0452546,0.271527599,0.226272999,1.764929395,4.661223786,5.340042784,99.33384669,58.74047062,4503.737778,0,0,0,8723,0
13081,13,Centro Sur y Oriente,Hidalgo,Zacualtipán de Ángeles,39164.18005,28273.22848,15168.28534,13104.94314,Semi-urbano,3,1,0,1,5,6,11,156,145,12765,1.061074437,0.353691479,0,0.353691479,1.768457396,2.122148875,3.89060627,55.17587074,51.28526447,4514.871731,0,0,0,97,0
17003,17,Centro Sur y Oriente,Morelos,Axochiapan,38335.69036,27964.51254,14559.00159,13405.51096,Semi-urbano,8,0,2,2,12,10,8,115,101,12658,2.860768621,0,0.715192155,0.715192155,4.291152932,3.575960777,2.860768621,41.12354893,36.11720385,4526.451151,0,3430,188,140,0
20043,20,Sur,Oaxaca,Juchitán de Zaragoza,102116.2132,73935.7402,39226.54184,34709.19836,Urbano,12,1,3,1,17,33,39,491,417,33487,1.623031022,0.135252585,0.405757756,0.135252585,2.299293948,4.463335311,5.274850822,66.40901932,56.40032802,4529.20332,0,0,0,4370,75
14023,14,Occidente y Bajío,Jalisco,Zapotlán El Grande,111600.2696,83116.33138,43724.13015,39392.20123,Urbano,21,1,8,2,32,65,65,1006,743,37669,2.526579272,0.120313299,0.962506389,0.240626597,3.850025557,7.820364412,7.820364412,121.0351784,89.39278089,4532.081647,0,0,0,124,0
30045,30,Centro Sur y Oriente,Veracruz,Cosamaloapan de Carpio,60867.20462,46717.84354,24613.51743,22104.32611,Urbano,9,1,1,2,13,28,27,314,183,21179,1.926458783,0.214050976,0.214050976,0.428101952,2.782662686,5.993427324,5.779376348,67.21200642,39.17132858,4533.385618,4134,2489,346,2041,0
28032,28,Noreste,Tamaulipas,Reynosa,729364.1508,534664.0713,273273.1815,261390.8898,Semi-metrópoli,76,3,2,3,84,558,432,5762,4052,243130,1.421453284,0.056109998,0.037406665,0.056109998,1.571079945,10.43645964,8.079839719,107.7686029,75.78590403,4547.341275,51565,54691,14167,8620,0
4007,4,Sur,Campeche,Palizada,9167.009813,6829.423362,3442.032702,3387.39066,En Transición,0,0,0,0,0,7,4,18,16,3114,0,0,0,0,0,10.24976726,5.857009864,26.35654439,23.42803946,4559.682179,0,272,0,42,0
30069,30,Centro Sur y Oriente,Veracruz,Gutiérrez Zamora,24969.05784,19236.28435,10413.34908,8822.93527,Semi-urbano,4,0,1,1,6,16,8,82,72,8775,2.079403656,0,0.519850914,0.519850914,3.119105483,8.317614622,4.158807311,42.62777494,37.4292658,4561.691769,0,0,0,84,0
26042,26,Noroeste,Sonora,Navojoa,182293.0765,135928.1971,69814.55691,66113.64019,Urbano,16,1,1,3,21,99,64,1322,1041,62085,1.177092049,0.073568253,0.073568253,0.220704759,1.544933314,7.283257052,4.708368195,97.25723053,76.58455142,4567.48499,12754,9523,444,56,1
32022,32,Occidente y Bajío,Zacatecas,Juan Aldama,22763.45541,16458.10545,8642.051578,7816.053877,Semi-urbano,3,0,1,0,4,8,5,110,93,7530,1.822810048,0,0.607603349,0,2.430413398,4.860826796,3.038016747,66.83636844,56.5071115,4575.253221,0,2130,0,20,0
14051,14,Occidente y Bajío,Jalisco,Juanacatlán,15009.44912,11066.75081,5579.708218,5487.042595,Semi-urbano,1,0,1,0,2,8,4,19,15,5064,0.903607587,0,0.903607587,0,1.807215174,7.228860697,3.614430349,17.16854416,13.55411381,4575.868821,0,0,0,17,0
20515,20,Sur,Oaxaca,Santo Domingo Tehuantepec,66819.07128,48848.03079,25771.28784,23076.74295,Urbano,7,1,0,1,9,14,22,178,153,22358,1.433015802,0.204716543,0,0.204716543,1.842448888,2.866031603,4.503763948,36.43954467,31.32163109,4577.05247,7234,1894,35,2352,0
5028,5,Noreste,Coahuila,Sabinas,70558.4935,52576.31664,26846.12805,25730.18858,Urbano,9,1,0,1,11,40,42,1688,368,24092,1.71179736,0.190199707,0,0.190199707,2.092196773,7.607988265,7.988387679,321.0571048,69.99349204,4582.291332,0,7632,4458,0,0
30003,30,Centro Sur y Oriente,Veracruz,Acayucan,90980.05497,67621.3104,35794.1762,31827.1342,Urbano,12,1,4,3,20,57,39,671,496,30998,1.774588503,0.147882375,0.591529501,0.443647126,2.957647505,8.42929539,5.767412635,99.22907381,73.34965813,4584.057869,18,8093,81,3366,0
7040,7,Sur,Chiapas,Huixtla,57749.97877,41351.51414,21737.01413,19614.50001,Urbano,6,0,2,2,10,33,20,186,168,19010,1.45097468,0,0.483658227,0.483658227,2.418291133,7.98036074,4.836582267,44.98021508,40.62729104,4597.171444,2717,1648,47,4427,0
30034,30,Centro Sur y Oriente,Veracruz,Cerro Azul,27023.63306,20737.90756,11108.77597,9629.131592,Semi-urbano,4,0,1,0,5,15,16,112,94,9556,1.928834907,0,0.482208727,0,2.411043634,7.233130902,7.715339629,54.0073774,45.32762032,4607.986593,0,3724,338,159,0
20174,20,Sur,Oaxaca,Ánimas Trujano,4321.154777,3174.461099,1712.583198,1461.877901,Rural,0,0,0,0,0,5,0,10,10,1467,0,0,0,0,0,15.7507049,0,31.50140981,31.50140981,4621.256818,0,0,0,6,1
9007,9,Ciudad de México,Ciudad de México,Iztapalapa,1785931.257,1396829.064,734388.2004,662440.8638,Metrópoli,177,5,1,17,200,369,640,11774,10046,648883,1.267155764,0.035795361,0.007159072,0.121704226,1.431814423,2.64169761,4.581806152,84.29091506,71.92003845,4645.40019,173214,117190,103386,55782,4
27014,27,Sur,Tabasco,Paraíso,95290.82389,70475.19705,36281.08577,34194.11128,Urbano,10,0,0,0,10,62,35,485,378,32775,1.41893892,0,0,0,1.41893892,8.797421305,4.966286221,68.81853763,53.63589118,4650.572311,0,0,0,2281,0
26058,26,Noroeste,Sonora,Santa Ana,18477.60666,13766.48528,7040.677672,6725.807603,Semi-urbano,3,0,0,0,3,17,9,125,98,6421,2.179205469,0,0,0,2.179205469,12.34883099,6.537616407,90.80022787,71.18737865,4664.226105,1707,1246,116,0,0
15103,15,Centro Sur y Oriente,México,Tlalmanalco,53485.72969,40267.07876,21054.48498,19212.59378,Urbano,1,0,0,1,2,10,3,88,83,18788,0.248341829,0,0,0.248341829,0.496683659,2.483418293,0.745025488,21.85408098,20.61237183,4665.846289,0,3880,1811,560,1
11021,11,Occidente y Bajío,Guanajuato,Moroleón,51839.84328,38942.67453,21078.6804,17863.99412,Urbano,6,0,3,3,12,66,22,521,369,18171,1.540726227,0,0.770363114,0.770363114,3.081452454,16.9479885,5.6493295,133.7863941,94.75466297,4666.089379,0,0,0,64,0
14025,14,Occidente y Bajío,Jalisco,Colotlán,20507.32248,15173.07945,7961.383284,7211.696167,Semi-urbano,1,1,1,0,3,6,7,68,59,7081,0.659061994,0.659061994,0.659061994,0,1.977185982,3.954371965,4.613433959,44.8162156,38.88465765,4666.81798,0,0,0,2,1
13008,13,Centro Sur y Oriente,Hidalgo,Apan,46901.66311,34687.75553,18627.51082,16060.24471,Semi-urbano,4,0,1,1,6,14,11,186,129,16207,1.153144658,0,0.288286165,0.288286165,1.729716987,4.036006304,3.17114781,53.62122661,37.18891523,4672.253869,1717,4130,72,20,0
10007,10,Noroeste,Durango,Gómez Palacio,371002.4522,273434.1683,141465.9518,131968.2165,Semi-metrópoli,32,0,2,3,37,164,166,2582,1823,128113,1.170299974,0,0.073143748,0.109715623,1.353159345,5.997787366,6.070931114,94.42857914,66.67052664,4685.332517,0,0,0,5633,0
20184,20,Sur,Oaxaca,San Juan Bautista Tuxtepec,170370.4014,123473.4825,66218.42468,57255.05783,Urbano,19,1,3,1,24,66,73,1355,869,57885,1.538791943,0.08098905,0.242967149,0.08098905,1.943737191,5.345277274,5.912200621,109.7401622,70.37948411,4688.051136,7150,11061,858,3514,0
26055,26,Noroeste,Sonora,San Luis Río Colorado,211344.6957,155065.2367,77553.47625,77511.76043,Urbano,20,2,0,2,24,131,82,1320,1000,72765,1.289779736,0.128977974,0,0.128977974,1.547735683,8.44805727,5.288096917,85.12546256,64.48898679,4692.541124,0,0,0,724,0
26007,26,Noroeste,Sonora,Atil,595.2580639,463.994946,227.7524265,236.2425195,Rural,0,0,0,0,0,0,0,1,1,218,0,0,0,0,0,0,0,21.55195889,21.55195889,4698.327037,0,0,0,0,0
26071,26,Noroeste,Sonora,Benito Juárez,25073.67787,18655.81836,9395.335105,9260.483253,Semi-urbano,3,0,0,0,3,18,8,57,50,8788,1.608077406,0,0,0,1.608077406,9.648464439,4.288206417,30.55347072,26.80129011,4710.594749,0,0,0,25,0
26050,26,Noroeste,Sonora,Rayón,1658.410396,1328.904514,617.8117733,711.0927403,Rural,0,0,0,0,0,4,0,0,0,626,0,0,0,0,0,30.09998054,0,0,0,4710.646955,0,0,0,0,0
5027,5,Noreste,Coahuila,Ramos Arizpe,95550.83853,69594.80872,34630.84778,34963.96094,Urbano,15,0,0,0,15,77,118,683,438,32833,2.155333174,0,0,0,2.155333174,11.06404363,16.95528764,98.13950388,62.93572869,4717.736941,10420,4130,485,4,0
5031,5,Noreste,Coahuila,San Buenaventura,25397.42853,19092.46356,9721.163717,9371.299845,Semi-urbano,3,0,0,0,3,17,15,100,78,9011,1.571300629,0,0,0,1.571300629,8.904036896,7.856503144,52.37668763,40.85381635,4719.663322,0,2445,23,10,0
15106,15,Centro Sur y Oriente,México,Toluca,981657.2043,728893.6761,383125.3927,345768.2834,Semi-metrópoli,123,3,1,13,140,340,1038,13150,9112,346715,1.687488917,0.041158266,0.013719422,0.178352487,1.920719092,4.66460351,14.24076013,180.4104005,125.0113741,4756.72943,59658,56231,89658,367,0
13074,13,Centro Sur y Oriente,Hidalgo,Tlaxcoapan,29743.16906,21880.18507,11455.29594,10424.88913,Semi-urbano,4,0,1,0,5,9,12,69,60,10409,1.828138102,0,0.457034525,0,2.285172627,4.113310729,5.484414306,31.53538226,27.42207153,4757.272376,0,1536,52,14,0
15099,15,Centro Sur y Oriente,México,Texcoco,285130.2122,213771.5226,110179.4445,103592.0781,Urbano,36,1,0,4,41,87,130,2012,1470,101885,1.684040959,0.046778916,0,0.187115662,1.917935537,4.069765652,6.08125902,94.11917806,68.76500584,4766.06981,7197,24204,7619,6327,6
11015,11,Occidente y Bajío,Guanajuato,Guanajuato,190130.4607,138211.3552,73811.41179,64399.94345,Urbano,25,1,6,2,34,79,287,6474,4468,65922,1.808823881,0.072352955,0.434117731,0.14470591,2.460000478,5.715883464,20.76529816,468.4130323,323.273004,4769.651516,16082,9267,9961,21,0
14058,14,Occidente y Bajío,Jalisco,Mascota,15520.54768,11710.40647,5998.188828,5712.217641,Semi-urbano,2,0,4,0,6,6,7,37,37,5586,1.707882647,0,3.415765294,0,5.123647941,5.123647941,5.977589265,31.59582897,31.59582897,4770.116233,0,1941,0,0,0
29010,29,Centro Sur y Oriente,Tlaxcala,Chiautempan,75135.82901,55020.16611,29371.67991,25648.4862,Urbano,11,0,0,0,11,33,39,572,468,26452,1.999266956,0,0,0,1.999266956,5.997800867,7.088310115,103.9618817,85.05972138,4807.691774,0,8060,498,212,0
8017,8,Noroeste,Chihuahua,Cuauhtémoc,185728.7292,134709.1033,70244.68624,64464.41703,Urbano,28,1,2,3,34,69,91,2903,2252,64820,2.07855292,0.074234033,0.148468066,0.222702099,2.523957118,5.122148268,6.755296991,215.5013974,167.175042,4811.850011,0,0,0,35,0
30174,30,Centro Sur y Oriente,Veracruz,Tierra Blanca,103650.1599,78224.07743,41216.60026,37007.47717,Urbano,10,1,2,0,13,37,46,516,322,37679,1.278378771,0.127837877,0.255675754,0,1.661892403,4.730001454,5.880542349,65.96434461,41.16379644,4816.803373,4499,4756,177,2606,0
12030,12,Sur,Guerrero,Florencio Villarreal,21475.79758,15274.71248,7830.684447,7444.028035,Semi-urbano,2,0,0,0,2,7,7,30,31,7361,1.309353615,0,0,0,1.309353615,4.582737651,4.582737651,19.64030422,20.29498103,4819.075978,0,936,7,142,0
26004,26,Noroeste,Sonora,Altar,10438.09267,7487.929889,3760.622295,3727.307594,En Transición,0,0,0,0,0,6,1,36,35,3622,0,0,0,0,0,8.012895539,1.33548259,48.07737323,46.74189064,4837.11794,1629,456,13,0,0
13013,13,Centro Sur y Oriente,Hidalgo,Atotonilco de Tula,36024.92647,26461.55184,13860.11069,12601.44116,Semi-urbano,0,0,0,0,0,14,6,106,96,12833,0,0,0,0,0,5.290694999,2.267440714,40.05811928,36.27905142,4849.67778,3275,1468,885,2,0
21174,21,Centro Sur y Oriente,Puebla,Teziutlán,102018.6254,73973.1278,40216.72202,33756.40579,Urbano,16,1,1,3,21,40,45,2325,526,35912,2.16294761,0.135184226,0.135184226,0.405552677,2.838868738,5.407369026,6.083290154,314.3033246,71.10690269,4854.735911,0,0,0,405,0
2005,2,Noroeste,Baja California,Playas de Rosarito,113948.9936,85658.21195,42617.96604,43040.24591,Urbano,13,0,0,1,14,76,88,1018,771,41643,1.51765951,0,0,0.116743039,1.63440255,8.872470983,10.27338745,118.844414,90.00888327,4861.530384,17424,9348,1930,75,2
15010,15,Centro Sur y Oriente,México,Apaxco,32368.86413,23974.31508,12280.04427,11694.27081,Semi-urbano,4,0,0,0,4,9,8,98,77,11661,1.668452253,0,0,0,1.668452253,3.754017568,3.336904505,40.87708019,32.11770586,4863.955429,0,2151,487,639,0
12057,12,Sur,Guerrero,Técpan de Galeana,65377.84721,48040.15997,24703.39382,23336.76615,Urbano,5,1,0,1,7,19,12,182,173,23467,1.040795868,0.208159174,0,0.208159174,1.457114215,3.955024299,2.497910083,37.8849696,36.01153704,4884.871327,0,0,0,722,0
19046,19,Noreste,Nuevo León,San Nicolás de los Garza,466912.8871,368059.0286,188938.4783,179120.5503,Semi-metrópoli,99,1,7,4,111,311,438,9728,3885,180431,2.689785939,0.027169555,0.190186885,0.10867822,3.015820598,8.449731587,11.90026506,264.3054305,105.5537209,4902.229968,0,0,0,5356,0
15030,15,Centro Sur y Oriente,México,Chiconcuac,28068.89947,20695.16164,10734.33265,9960.828991,Semi-urbano,6,0,0,0,6,9,8,199,185,10210,2.899228382,0,0,0,2.899228382,4.348842573,3.865637842,96.15774133,89.3928751,4933.520296,0,5442,3529,783,0
2004,2,Noroeste,Baja California,Tijuana,1847789.746,1379902.354,699946.8267,679955.5277,Metrópoli,176,4,0,9,189,1030,973,20108,10968,684041,1.275452567,0.028987558,0,0.065222006,1.369662132,7.464296272,7.051223566,145.7204558,79.48388497,4957.169598,199481,105115,176140,18775,0
26038,26,Noroeste,Sonora,Moctezuma,5347.85177,4049.491026,2068.100375,1981.39065,En Transición,3,1,0,0,4,5,3,45,41,2009,7.408338433,2.469446144,0,0,9.877784577,12.34723072,7.408338433,111.1250765,101.2472919,4961.117304,0,1488,7,0,0
21197,21,Centro Sur y Oriente,Puebla,Xicotepec,83884.53078,59685.89584,31767.80049,27918.09535,Urbano,6,1,0,0,7,32,17,220,178,29633,1.00526262,0.16754377,0,0,1.172806389,5.361400637,2.848244089,36.85962938,29.82279105,4964.824534,0,4990,543,256,0
18020,18,Occidente y Bajío,Nayarit,Bahía de Banderas,179916.6434,127966.8362,64567.03851,63399.79772,Urbano,18,0,6,0,24,141,159,3867,1555,63759,1.406614442,0,0.468871481,0,1.875485923,11.0184798,12.42509424,302.1876694,121.5158588,4982.462791,0,0,0,1559,0
13051,13,Centro Sur y Oriente,Hidalgo,Mineral de la Reforma,187700.5283,138787.0855,74421.92268,64365.16286,Urbano,11,0,0,2,13,78,31,1580,794,69494,0.792580949,0,0,0.144105627,0.936686576,5.620119458,2.233637221,113.8434454,57.20993397,5007.238226,0,2956,1063,121,0
13041,13,Centro Sur y Oriente,Hidalgo,Mixquiahuala de Juárez,48734.40761,35828.11279,18957.22605,16870.88674,Semi-urbano,4,0,1,0,5,13,11,114,97,18009,1.116441724,0,0.279110431,0,1.395552155,3.628435602,3.07021474,31.81858913,27.0737118,5026.499751,0,0,0,112,1
25015,25,Noroeste,Sinaloa,Salvador Alvarado,87307.86673,65445.15527,34011.31456,31433.84071,Urbano,12,1,0,1,14,51,43,561,477,32938,1.833596383,0.152799699,0,0.152799699,2.13919578,7.792784629,6.57038704,85.72063092,72.88545623,5032.916473,9312,5076,208,35,0
21132,21,Centro Sur y Oriente,Puebla,San Martín Texmelucan,159658.0116,115470.1233,61902.08137,53568.04197,Urbano,20,0,1,5,26,63,53,907,647,58167,1.732049765,0,0.086602488,0.433012441,2.251664695,5.45595676,4.589931877,78.54845684,56.0318099,5037.406934,0,0,0,3545,0
17018,17,Centro Sur y Oriente,Morelos,Temixco,123805.4034,91128.4533,48020.22239,43108.23091,Urbano,11,0,2,3,16,46,35,504,388,45920,1.207087315,0,0.219470421,0.329205631,1.755763367,5.04781968,3.840732366,55.30654606,42.57726165,5039.040864,0,7080,3129,1542,0
2002,2,Noroeste,Baja California,Mexicali,1091603.925,826056.4697,415287.6452,410768.8245,Metrópoli,124,3,0,5,132,675,944,20670,11353,416657,1.50110803,0.03631713,0,0.06052855,1.59795371,8.171354197,11.42779017,250.2250241,137.4361247,5043.928778,111623,103897,30683,12871,0
